file,line,kind,label,binding,apiFamily,source
"src/pages/RevenuePage.tsx","46","table-column","'来源单号'","'reference' | (_, row) => String(row.sourceRef || '-')","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RevenuePage.tsx","47","table-column","'数据粒度'","'granularity' | (_, row) => row.granularity === 'event' ? '逐笔' : '账户汇总'","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RevenuePage.tsx","50","table-column","'账户'","'account' | (_, row) => String(pickValue(row, ['email', 'userId']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RevenuePage.tsx","51","table-column","'OTC手续费'","'otc' | (_, row) => formatAmount(row.otcRevenue)","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RevenuePage.tsx","52","table-column","'开卡费'","'card' | (_, row) => formatAmount(row.cardIssuanceRevenue)","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RevenuePage.tsx","53","table-column","'已确认收入'","'total' | (_, row) => formatAmount(row.totalRevenue)","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RevenuePage.tsx","54","table-column","'收入贡献'","'share' | (_, row) => formatPercent(row.totalRevenue, model?.recognized.total || 0)","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RevenuePage.tsx","55","table-column","'确认笔数'","'count' | (_, row) => model?.quality.granularity === '逐笔' ? formatNumber(row.recognizedCount) : '不可用'","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RevenuePage.tsx","82","display","""已确认收入""","{formatAmount(model.recognized.total)}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RevenuePage.tsx","83","display","""OTC手续费""","{formatAmount(model.recognized.otc)}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RevenuePage.tsx","84","display","""开卡费""","{formatAmount(model.recognized.cardIssuance)}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RevenuePage.tsx","85","display","""待确认收入""","{formatAmount(model.pending.total)}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RevenuePage.tsx","86","display","""已冲回金额""","{formatAmount(model.reversed.total)}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RiskPage.tsx","42","table-column","'账户'","'email' | (_, row) => String(pickValue(row, ['email', 'userId']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RiskPage.tsx","43","table-column","'类型'","'accountType' | (_, row) => String(pickValue(row, ['accountTypeLabel', 'accountType']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RiskPage.tsx","44","table-column","'风险等级'","'risk' | ({ row }) => <StatusChip value={pickValue(row, ['riskLevelLabel', 'riskLevel'])} />","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RiskPage.tsx","45","table-column","'资金使用率'","'usage' | (_, row) => `${pickValue(row, ['fundUsagePercent'], 0)}%`","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RiskPage.tsx","46","table-column","'实际剩余'","'remaining' | (_, row) => formatAmount(row.actualRemainingAvailableAmount)","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RiskPage.tsx","47","table-column","'自有资金'","'ownFunds' | (_, row) => formatAmount(row.ownFundsTotalAmount)","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RiskPage.tsx","48","table-column","'授信额度'","'credit' | (_, row) => formatAmount(pickValue(row, ['realCreditLimit', 'creditLimit'], 0))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RiskPage.tsx","49","table-column","'命中规则'","'rules' | (_, row) => String(pickValue(row, ['matchedRules']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RiskPage.tsx","56","table-column","'卡片'","'card' | (_, row) => maskCard(pickValue(row, ['cardNo', 'cardNoMasked', 'cardId']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RiskPage.tsx","57","table-column","'所属账户'","'customer' | (_, row) => String(pickValue(row, ['userEmail', 'userId']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RiskPage.tsx","58","table-column","'风险等级'","'risk' | ({ row }) => <StatusChip value={pickValue(row, ['riskLevelLabel', 'riskLevel'])} />","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RiskPage.tsx","59","table-column","'可用余额'","'balance' | (_, row) => formatAmount(row.availableBalance)","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RiskPage.tsx","60","table-column","'累计充值'","'deposit' | (_, row) => formatAmount(row.totalDepositAmount)","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RiskPage.tsx","61","table-column","'累计消费'","'spent' | (_, row) => formatAmount(row.totalConsumptionAmount)","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RiskPage.tsx","62","table-column","'累计退款'","'refund' | (_, row) => formatAmount(row.totalRefundAmount)","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RiskPage.tsx","101","display","""预警账户""","{formatNumber(warningStats.warningUserCount)}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RiskPage.tsx","102","display","""高风险账户""","{formatNumber(warningStats.highRiskCount)}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RiskPage.tsx","103","display","""风险卡片""","{formatNumber(cardStats.riskCardCount)}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RiskPage.tsx","104","display","""负余额账户""","{formatNumber(negativeRemaining)}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RiskPage.tsx","119","display","{`账户预警 ${warningRows.length}`}","""accounts""","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/RiskPage.tsx","120","display","{`风险卡片 ${cardRows.length}`}","""cards""","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/TransactionDetailPage.tsx","51","table-column","'交易号'","'bill' | (_, row) => String(pickValue(row, ['billId', 'id']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/TransactionDetailPage.tsx","52","table-column","'商户/说明'","'merchant' | (_, row) => String(pickValue(row, ['merchantName', 'tradeDetail']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/TransactionDetailPage.tsx","53","table-column","'类型'","'type' | (_, row) => String(pickValue(row, ['billTypeLabel', 'billType']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/TransactionDetailPage.tsx","54","table-column","'状态'","'status' | ({ row }) => <StatusChip value={pickValue(row, ['tradeStatusLabel', 'tradeStatus'])} />","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/TransactionDetailPage.tsx","55","table-column","'金额'","'amount' | (_, row) => formatAmount(row.amount, String(row.currency || 'USD'))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/TransactionDetailPage.tsx","56","table-column","'完成时间'","'time' | (_, row) => formatDateTime(pickValue(row, ['finishTime', 'createTime']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/TransactionDetailPage.tsx","87","display","""交易金额""","{amount}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/TransactionDetailPage.tsx","88","display","""处理状态""","{String(pickValue(detail, ['tradeStatusLabel', 'tradeStatus']))}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/TransactionDetailPage.tsx","89","display","""同卡近期交易""","{formatNumber(related.length)}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/TransactionDetailPage.tsx","90","display","""账户风险""","{String(pickValue(risk, ['riskLevelLabel', 'riskLevel'], '正常'))}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/TransactionDetailPage.tsx","95","display","""交易详情""","""overview""","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/TransactionDetailPage.tsx","96","display","{`同卡交易 ${related.length}`}","""related""","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/TransactionDetailPage.tsx","97","display","""生命周期""","""lifecycle""","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/TransactionDetailPage.tsx","98","display","{`账户风险 ${riskRows.length}`}","""risk""","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/TransactionDetailPage.tsx","116","display","""风险等级""","{pickValue(risk, ['riskLevelLabel', 'riskLevel'])}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/TransactionDetailPage.tsx","116","display","""资金使用率""","{`${String(pickValue(risk, ['fundUsagePercent'], 0))}%`}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/TransactionDetailPage.tsx","116","display","""实际剩余""","{formatAmount(risk.actualRemainingAvailableAmount)}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/TransactionDetailPage.tsx","116","display","""命中规则""","{risk.matchedRules}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/TransactionDetailPage.tsx","123","display","""交易号""","{pickValue(detail, ['billId', 'id'], billId)}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/TransactionDetailPage.tsx","123","display","""卡交易ID""","{detail.cardTransactionId}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/TransactionDetailPage.tsx","124","display","""金额""","{amount}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/TransactionDetailPage.tsx","124","display","""交易类型""","{pickValue(detail, ['billTypeLabel', 'billType'])}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/TransactionDetailPage.tsx","125","display","""商户""","{detail.merchantName}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/TransactionDetailPage.tsx","125","display","""授权码""","{detail.tradeAuthCode}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/TransactionDetailPage.tsx","126","display","""创建时间""","{formatDateTime(detail.createTime)}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/TransactionDetailPage.tsx","126","display","""完成时间""","{formatDateTime(detail.finishTime)}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/TransactionDetailPage.tsx","127","display","""交易说明""","{pickValue(detail, ['tradeDetail', 'notes'])}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
